OriginalTweet,Sentiment
جماعت اسلامی کل ان شاء اللہ گراسی گراؤنڈ سوات میں جلسہ عام کرے گی۔ امید ہے کہ باجوڑ اور بونیر کی طرح سوات کے عوام بھی حکومت کی مسلط کردہ مہنگائی و بےروزگاری، بدامنی، آٹا و چینی مافیا کے خلاف اور عقیدہ ختم نبوت اور ناموس رسالت ﷺ کے تحفظ کےلیے جوق در جوق نکلیں گے۔,Negative
"شکریہ بونیر 
میں اہل بونیر کا ذاتی طورپر مشکور ہوں کہ انھوں نے جماعت اسلامی کی کال پر لبیک کہا اور اتنی بڑی تعداد میں شرکت کے لیےآئے کہ تل دھرنے کی جگہ نہ رہی۔ یہ حکومتی کارکردگی پر واضح طور پر عدم اعتماد ہے۔ نا اہل و ناکام حکمرانوں نےقوم کو شدید طورپر مایوس کیا ہے ",Negative
ہم چاہتے تھےکہ حکومت خود کو سدھار لے مگر اس کا اڑھائی سالہ دور ملکی تاریخ کا بدترین وقت ثابت ہوا ہے۔ اس کو ووٹ اور سپورٹ دینےوالے سب پچھتا رہےہیں۔ ملکی معیشت برباد، زراعت تباہ، تجارت ختم، کاروبار بند اور ترقی کا پہیہ رک گیا ہے۔ مہنگائی وبےروزگاری عوام کےلیے ناقابل برداشت ہوچکی ہے,Negative
کسان رہنما ملک اشفاق لنگڑیال کی موت کی ذمہ داری حکومت پر عائد ہوتی ہے۔ تبدیلی کی دعویدار حکومت کے خلاف معاشرے کا ہر طبقہ سراپا احتجاج ہے۔ جنھوں نے مسلسل 100 دن احتجاج کیا تھا، اب وہ خود کوئی اختلافی آواز سننے کے لیے تیار نہیں ہیں اور تشدد پر اتر آئے ہیں۔ افسوسناک، قابل مذمت,Negative
وفاقی و صوبائی حکومت کی غفلت نے کراچی کو لاوارث ہونے کا احساس دلایا۔ ضروری ہے کہ بارشوں سے ہونے والے نقصان کا تخمینہ لگایا جائے، اور معاوضے کی صورت میں اس کا ازالہ کیا جائے۔ ,Negative
جماعت اسلامی لاہور کو ہدایت کی ہے کہ حکومت پنجاب موٹروے سانحے کے ملزم کو گرفتار کرنے میں ناکام رہتی ہے تو 17ستمبر کو وزیر اعلی ہاؤس کے سامنے دھرنے دیا جائے۔ قوم اس المناک سانحے کے مجرموں کو جلد از جلد تختہ دار پر دیکھنا چاہتی ہے,Negative
"پنجاب حکومت کی بےحسی اور انتہائی خراب گورننس کے خلاف
عوامی احتجاجی دھرنا، جمعرات 11 بجے دن، وزیراعلی ہاؤس لاہور
#چلووزیراع…",Negative
کراچی ملک کی معاشی شہ رگ ہے لیکن آنے جانے والی مختلف وفاقی و صوبائی حکومتوں نے کراچی کے شہریوں کو شدید مایوس کیا ہے۔ حکمرانوں نے کراچی سے اربوں روپے لوٹے اور اپنا بنک بیلنس بڑھایا، پارٹیوں کے کلرک بڑے سرمایہ دار بن گئے، مگر شہر سے سہولتیں ایک ایک کرکے ختم ہو گئیں۔ یہ ظلم عظیم ہے,Negative
تبدیلی حکومت سابقہ حکومتوں کا مجموعہ ہے۔ اس کا ہرقدم غلط سمت میں اٹھ رہا ہے، سارےاقدامات نمائشی ہیں۔ اچھی حکمرانی کےتمام اشاریےالٹ سمت جارہے ہیں۔ مہنگائی، بےروزگاری، بدامنی عروج پر ہے۔ لوگ آٹےچینی کےلیے مارےمارے پھر رہےہیں۔ وزیراعظم آٹا و چینی چوروں کو جانتے ہیں مگر کچھ کرتے نہیں,Negative
نااہل حکمرانوں نے ملک کے 22 کروڑ عوام کی زندگی اجیرن کر دی ہے۔ جماعت اسلامی عوام کی ترجمانی کے لیے احتجاج کا لائحہ عمل بنا رہی ہے۔ یکم نومبر سے مہنگائی و بےروزگاری اور حکومتی نااہلی کے خلاف خیبر پختونخوا سے تحریک کا آغاز کیا جائے گا۔,Negative
منڈی بہاؤالدین میں حکومتی ناکامی اور مہنگائی و بےروزگاری کےخلاف تحریک کے پہلےجلسہ میں نوجوانوں کی بڑی تعداد نےشرکت کرکے حکومتی پالیسیوں سےناراضی کا اظہارکیا۔ جماعت اسلامی یوتھ کو اپنی صفوں میں خاص جگہ دے گی۔ قوم کو چہروں کی نہیں نظام کی تبدیلی کی ضرورت ہے ,Negative
اسلام آباد کےیوتھ کنونشن میں نوجوانوں کی بڑی تعداد نےشرکت کی۔ حکومتی ناکام پالیسیوں اور روزگار چھیننےکی وجہ سےنوجوان جماعت اسلامی کی متوجہ ہو رہےہیں۔ ہم انھیں کھلےدل سےخوش آمدید کہتےہیں، اپنی صفوں میں جگہ دےرہےہیں۔ جماعت اسلامی کےساتھ حقیقی تبدیلی کاخواب تعبیر پائےگا۔ ان شاء اللہ ,Negative
"وفاق صوبے کی کشمکش اور پھر سندھ میں پیپلزپارٹی ایم کیو ایم کی نام نہاد محاذآرائی میں کراچی نظرانداز ہوتا رہا۔ گزشتہ 2 دہائیوں سےحکومت کرنےوالے اس تباہی کےاصل ذمہ دار ہیں۔ کراچی کےمسائل کا حل بااختیار شہری حکومت ہے۔ تمام سیاسی جماعتوں اس پر متفق ہو جائیں
#جماعت_اسلامی_کراچی_کےساتھ",Negative
سابقہ حکومتوں نےعافیہ صدیقی، یوسف رمزی،ایمل کانسی کو امریکہ کےحوالے کرکے یہ کام کیا۔ موجودہ حکومت نےیہ بل پاس کیاکہ گناہ گناہ نہ رہےبلکہ ثواب نظرآئے۔ اس کی رو سےامریکہ و یورپ جسے چاہیں گےدہشت گرد قراردیں گے۔ ہم آزاد ملک کےآزاد شہری ہیں، اپنی آزادی و خودمختاری کا تحفظ ہمارا فرض ہے ,Negative
حکومت نے باہمی تعاون کا بل منظور کروایا جس کے تحت کسی پاکستانی شہری کو بھی کسی دوسرے ملک کے حوالے کیا جا سکتا ہے۔ پیپلزپارٹی اور مسلم لیگ ن نے ماضی کی طرح حکومت کے خاموش سہولت کار کا کردار ادا کیا۔ چند ڈالرز کے عوض ملکی آزادی و خودمختاری کا سودا کیا گیا۔ ہم اس بل کو مسترد کرتےہیں ,Negative
حکومتی کنڑول آدھے درجن مافیاز نے سنبھال رکھا ہے۔ جدھر نظر اٹھائیں لینڈ، ڈرگ، شوگر، گندم، آٹا، آئل مافیاز اور کرپٹ اشرافیہ کا راج ہے۔ حکومت کا ٹائی ٹینک اس کے اپنے بوجھ سے ہی ڈوب جائے گا۔,Negative
حکومت 22ماہ سےمصنوعی آکسیجن پر چل رہی ہے۔ ہاتھ تھامنےوالوں کا خیال تھا کہ سہارے سے چلنا سیکھ لیں گے مگر لانےاور ہاتھ پکڑ کر چلانےوالے اب سر پکڑے بیٹھےہیں۔ الٹی گنتی شروع ہونے کی بات اب مائنس ون ٹو تھری سے آگے بڑھ کر مائنس آل تک جا پہنچی ہے۔ سب کو پتہ چل گیا کہ چل چلاﺅ کا وقت ہے,Negative
مئی میں خریدی گئی 60 لاکھ ٹن گندم صرف 2 ماہ میں کہاں گئی؟ زمین نگل گئی یا آسمان کھا گیا؟ گندم برآمد کرنےوالا ملک حکمرانوں کی نااہلی اور کرپشن کے ہاتھوں اب گندم درآمد کرنے پر مجبور ہے۔ یہ مسئلہ گزشتہ سال سےچل رہا ہےمگر حکومت اس پر قابو نہیں پا سکی۔ وزیراعظم کا نوٹس مذاق بن گیا ہے,Negative
جمہوریت میں اسٹیبلشمنٹ کا کردار غیرجانبدارانہ ہوتا ہے۔ وہ الیکشن پر اثرانداز ہوتی ہے تو اس کے کردار پر انگلیاں اٹھتی ہیں۔ حکومتی ناکامی و نااہلی کی صورت میں حکومت کے ساتھ اسٹیبلشمنٹ پر بھی تنقید ہوتی ہے۔ کسی ایک پارٹی کے ساتھ نتھی ہونے کے بجائے اسٹیبلشمنٹ اپنا نیوٹرل رول بحال کرے,Negative
میڈیا آئینہ ہے، اسے توڑنے یا بند کرنے کے بجائے حکومت اپنے چہرے پر لگے داغ صاف کرے۔,Negative
ہمارے ملک میں سمارٹ حکومت ہے۔  کہیں ہے کہیں نہیں ہے۔ معلوم نہیں ہوتا کہ حکومت کون چلا رہا ہے؟ پالیسی کون بناتا ہے؟ نافذ کون کرتا ہے؟ وفاق اور صوبوں کے اختیارات کیا اور کہاں ہیں؟ حکومت کچھ دنوں کے لیے قرنطینہ میں چلی جائے اور ان 14 دنوں میں اپنے پرانے وعدے اور اعلانات پر غور کرے ,Negative
دنیا بھر میں لاک ڈاؤن میں وبا سےنمٹنےکی تیاری کی گئی مگر یہاں وفاقی و صوبائی حکومتوں نےکئی مہینےبیان بازی میں گزاردیے اور اب ایک تباہ کن صورتحال کا سامنا ہے،بالخصوص اب جبکہ ہسپتالوں میں بیڈز دستیاب نہیں، وینٹی لیٹرز اور ادویات موجود نہیں۔ کئی مقامات پر ڈاکٹرز کام کرنےکو تیار نہیں ,Negative
 حکومت نے سلطانی گواہ کا کردار ادا کرکے پی آئی اے کو تباہ کر دیا،سینیٹر سراج الحق ,Negative
" اپنے سیاسی مخالفین کے خلاف #خان_حکومت نے نیب کو استعمال کیا نواز شریف کے خلاف غداری کا مقدمہ،سیاسی  مخالفین کی گرفتاریاں
",Negative
"الحمد للّٰہ ابھی ابھی قطرسے واپسی ھوٸ ھے
یہ دورہ پاک قطرتعلقات خصوصاً بیرونی سرمایہ کاری کیلئے نہایت اھم تھا
ھمارے بعدعمران جھوتے نے بے شرمی سےاس دورے کوسبو تاژکرنیکی سازش کی اورلغو افواھیں پھیلائیں 
آتےھی فلڈریلیف پرکام شروع ھے
اس دورے کے ثمرات اورحقائق پر کل میڈیا سے بات ھو گی",Negative
 عمران صاحب کی تقریر تو توہین عدالت تھی ہی اس ضمن میں داخل کیے جانے والا جواب مذاق عدالت ہی قرار دیا جا سکتا ہے-یہ ایک ایس…,Negative
اپنے چپراسیوں ، خانساموں اور مالیوں کے نام پر کھلے اکاؤنٹس میں کروڑوں کی ممنوعہ فنڈنگ حاصل کرنیوالا عمران مافیا کس بے حیاٸ سے دوسروں پر یہی الزام لگاتا رھا۔۔!! ,Negative
 عمران کو خیرات کی آڑ میں مالامال کرنے والوں تمام کا تعلق اُن ملکوں سے ہے جو پاکستان چین سی پیک منصوبے کے خلاف تھے اور عمر…,Negative
پھر ہم جب کہتے ہیں پراجیکٹ عمران لانچ کیا گیا تو اِنہیں تکلیف ہوتی ہے ۔ پراجیکٹ عمران کا پہلا مقصد تو یہ تھا کہ سی پیک ،رول بیک اور وہ اِنہوں نے کامیابی کے ساتھ کیا۔قدرت عمران خان کو کیسے ایکسپوز کررہی ہے ،ہر وہ چیز جو انہوں نے تھوکی ہے وہ اب چاٹنی پڑرہی ہے۔ ,Negative
" اگر عمران  سچے ھوتے تو  دی گارڈین کو یہ وضاحت چھاپنے اور   آپ سے معافی مانگنے کا نوٹس دیتے وگرنہ اسکے خلاف عدالت میں مقدمہ کرتے 
مگر عمران سدا کے جھوٹے ھیں 
ملعون رشدی کی حمایت کرنیوالوں کا دنیا و آخرت میں منہ کالا ھو گا
انشا اللّٰہ",Negative
"اس شرمناک اقدام پر 
پی ٹی آٸ کو قوم سے معافی مانگنی چاھئیے

 ",Negative
عمران خان صاحب ، آپ نے جو گُل کھلائے ہیں کیا وہ لوگوں کو یاد نہیں ہیں ؟ معیشت کو آپ  Ventilator پر چھوڑ کر گئے ہیں۔آپ نے کوئی میگا پراجیکٹ نہیں بنایا اور قرضہ آپ نے اتنا لیا جتنا ماضی کے سارے سالوں میں قیام پاکستان کے بعد لیا گیا تھا اُس سے دُگنا قرضہ آپ چار سالوں میں لے گئے ۔ ,Negative
